""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"10859","10329079","104789738","TORONTO CONGRESS CENTRE","Banquet Facility","1020 MARTIN GROVE RD","43.69514","-79.57284","Pass","3","","2020-12-22","","","",""
"10860","10224359","104736378","TORONTO EVENT CENTRE","Restaurant","15 SASKATCHEWAN RD","43.63271","-79.42399","Pass","2","","2020-08-18","","","",""
"10861","10217432","104670288","TORONTO GENERAL HOSPITAL - KITCHEN & SERVICE CENTRES","Serving Kitchen","200 ELIZABETH ST","43.65901","-79.38787","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-02-13","M - Minor","Notice to Comply","",""
"10862","10217432","104670288","TORONTO GENERAL HOSPITAL - KITCHEN & SERVICE CENTRES","Serving Kitchen","200 ELIZABETH ST","43.65901","-79.38787","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-02-13","M - Minor","Notice to Comply","",""
"10863","10191335","104670290","TORONTO GENERAL HOSPITAL CATERING SERVICES","Food Caterer","200 ELIZABETH ST","43.65901","-79.38787","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-02-13","M - Minor","Notice to Comply","",""
"10864","9016559","104672728","TORONTO GROCERY","Food Store (Convenience/Variety)","1035 COLLEGE ST","43.65287","-79.42979","Pass","1","","2020-02-14","","","",""
"10865","10421813","104689270","TORONTO INTERMITTENT CENTRE","Institutional Food Services","160 HORNER AVE","43.60934","-79.51606","Pass","2","","2020-03-12","","","",""
"10866","10346180","104728205","TORONTO ISLAND BBQ & BEER COMPANY","Restaurant","1 CENTRE ISLAND PK","43.61522","-79.37728","Pass","3","USE TOWEL USED FOR OTHER PURPOSE FOR CLEANING UTENSILS - SEC. 16(C)","2020-07-31","S - Significant","Corrected During Inspection","",""
"10867","9051495","104672629","TORONTO KOSHER","Food Processing Plant","3459 BATHURST ST","43.72861","-79.43157","Pass","3","Food premise not maintained with tight floor surface where food handled - Sec. 7(1)(c)(i)  ","2020-03-03","M - Minor","Notice to Comply","",""
"10868","9051495","104672629","TORONTO KOSHER","Food Processing Plant","3459 BATHURST ST","43.72861","-79.43157","Pass","3","Food premise not maintained to permit sanitary maintenance of walls - Sec. 7(1)(d) ","2020-03-03","M - Minor","Notice to Comply","",""
"10869","9051495","104672629","TORONTO KOSHER","Food Processing Plant","3459 BATHURST ST","43.72861","-79.43157","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2020-03-03","M - Minor","Notice to Comply","",""
"10870","9051495","104672629","TORONTO KOSHER","Food Processing Plant","3459 BATHURST ST","43.72861","-79.43157","Pass","3","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2020-03-03","M - Minor","Notice to Comply","",""
"10871","10664246","104644280","TORONTO PHO","Restaurant","2473 DUFFERIN ST","43.70096","-79.45147","Pass","3","Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ","2020-01-06","M - Minor","Notice to Comply","",""
"10872","10664246","104644280","TORONTO PHO","Restaurant","2473 DUFFERIN ST","43.70096","-79.45147","Pass","3","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2020-01-06","NA - Not Applicable","Notice to Comply","",""
"10873","10664246","104644280","TORONTO PHO","Restaurant","2473 DUFFERIN ST","43.70096","-79.45147","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-01-06","M - Minor","Notice to Comply","",""
"10874","10495293","104686014","TORONTO REHAB","Hospitals & Health Facilities","550 UNIVERSITY AVE","43.65612","-79.3904","Pass","3","","2020-03-09","","","",""
"10875","10230608","104676731","TORONTO REHAB KITCHEN","Institutional Food Services","130 DUNN AVE, Unit-3","43.63601","-79.43259","Pass","3","","2020-02-21","","","",""
"10876","10262303","104635559","TORONTO WESTERN HOSPITAL (HEALTH FACILITIES)","Hospitals & Health Facilities","399 BATHURST ST","43.65371","-79.40606","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-01-03","M - Minor","Notice to Comply","",""
"10877","10544456","104660090","TOSTO QUICK FIRE PIZZA PASTA","Restaurant","800 BAY ST","43.66117","-79.38644","Pass","2","","2020-01-28","","","",""
"10878","10548428","104634563","TOSTO QUICKFIRE PIZZA PASTA","Restaurant","609 ROEHAMPTON AVE","43.71158","-79.37887","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-01-06","M - Minor","Notice to Comply","",""
"10879","9016622","104680511","TOT WORLD CHILD CARE CENTRE","Child Care - Catered","25 YORKWOODS GT, Unit-3","43.75067","-79.51389","Pass","2","","2020-02-28","","","",""
"10880","10687116","104687153","TOTAL CLEANSE LTD","Food Processing Plant","1111 FINCH AVE W, Unit-21","43.76595","-79.47393","Pass","1","","2020-03-10","","","",""
"10881","10327020","104669638","TOTAL HEALTH PHARMACY","Food Store (Convenience/Variety)","1849 YONGE ST","43.69696","-79.39593","Pass","1","","2020-02-11","","","",""
"10882","10698182","104655438","TOUCH MASSAGE BAR","Restaurant","451 KING ST W, Unit-102","43.64532","-79.39551","Pass","2","","2020-01-21","","","",""
"10883","10504270","104775801","TOUHENBOKU","Restaurant","2459 YONGE ST","43.71142","-79.39908","Pass","2","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2020-11-12","S - Significant","Corrected During Inspection","",""
"10884","9016630","104769159","TOV-LI PIZZA & FALAFEL","Restaurant","5982 BATHURST ST","43.78472","-79.44579","Pass","2","Food premise not maintained with tight floor surface where food handled - Sec. 7(1)(c)(i)  ","2020-10-26","M - Minor","Notice to Comply","",""
"10885","10708615","104719437","TOV-LI PIZZA & FALAFEL","Restaurant","3523 BATHURST ST","43.72941","-79.43175","Pass","2","","2020-07-17","","","",""
"10886","10216729","104635319","TOWER CITY INC DOLLAR AND VARIETY","Food Store (Convenience/Variety)","1232 BLOOR ST W","43.65914","-79.43946","Pass","1","","2020-01-03","","","",""
"10887","10405319","104720045","TOWN CRIER HALF WAY BEER HOUSE","Restaurant","113 JOHN ST","43.6481","-79.39014","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-07-17","S - Significant","Corrected During Inspection","",""
"10888","10523325","104684453","TRADITIONAL KOREAN BAKERY","Bakery","4992 DUNDAS ST W","43.64687","-79.53084","Pass","2","","2020-03-09","","","",""
"10889","10455613","104664929","TRADOWS","Food Depot","2056 ELLESMERE RD, Unit-4-5","43.77711","-79.23454","Pass","1","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2020-02-04","S - Significant","Corrected During Inspection","",""
"10890","9002206","104689690","TRATTORIA  NERVOSA","Restaurant","75 YORKVILLE AVE","43.67102","-79.39109","Pass","3","","2020-03-12","","","",""
"10891","9002206","104710533","TRATTORIA  NERVOSA","Restaurant","75 YORKVILLE AVE","43.67102","-79.39109","Pass","3","","2020-07-02","","","",""
"10892","10384192","104752883","TRE MARI BAKERY","Bakery","1311 ST CLAIR AVE W","43.67651","-79.44872","Pass","2","","2020-09-17","","","",""
"10893","10384192","104775685","TRE MARI BAKERY","Bakery","1311 ST CLAIR AVE W","43.67651","-79.44872","Pass","2","","2020-11-12","","","",""
"10894","9016680","104734100","TRE ROSE BAKERY","Supermarket","2098 KIPLING AVE","43.71639","-79.56975","Pass","2","Fail to Hold a Valid Food Handler's Certificate  - Sec. 545-157E(17)(b) ","2020-08-13","NA - Not Applicable","Notice to Comply","",""
"10895","10623575","104655227","TREATS / FIT FOR LIFE JUICE BAR","Restaurant","4700 KEELE ST, Unit-102","43.77342","-79.50234","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-01-21","M - Minor","Notice to Comply","",""
"10896","10649041","104673556","TRECCE","Restaurant","1792 DANFORTH AVE","43.68458","-79.31893","Pass","2","","2020-02-19","","","",""
"10897","10459464","104651421","TREELINE CATERING","Food Caterer","430 HORNER AVE","43.60389","-79.53696","Pass","3","","2020-03-05","","","",""
"10898","9074957","104683555","TRILLIUM","Boarding / Lodging Home - Kitchen","4 SPENCER AVE","43.63374","-79.42937","Pass","3","Fail to protect against harbouring of pests - Sec. 13(1)","2020-11-20","S - Significant","Notice to Comply","",""
"10899","9074957","104683555","TRILLIUM","Boarding / Lodging Home - Kitchen","4 SPENCER AVE","43.63374","-79.42937","Pass","3","Fail to Produce Valid Food Handlers Certificate              - Sec. 545-157E(17)(c) ","2020-11-20","NA - Not Applicable","Notice to Comply","",""
"10900","9074957","104779372","TRILLIUM","Boarding / Lodging Home - Kitchen","4 SPENCER AVE","43.63374","-79.42937","Pass","3","","2020-11-26","","","",""
"10901","9006559","104780567","TRILLIUM HOUSE","Boarding / Lodging Home - Kitchen","44 TYRREL AVE","43.67853","-79.42381","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-11-24","S - Significant","Corrected During Inspection","",""
"10902","9006559","104780567","TRILLIUM HOUSE","Boarding / Lodging Home - Kitchen","44 TYRREL AVE","43.67853","-79.42381","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-11-24","M - Minor","Notice to Comply","",""
"10903","9006559","104780567","TRILLIUM HOUSE","Boarding / Lodging Home - Kitchen","44 TYRREL AVE","43.67853","-79.42381","Pass","3","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SINGLE SERVICE TOWELS OR DRYER - SEC. 25(3)(E)   ","2020-11-24","S - Significant","Corrected During Inspection","",""
"10904","10627955","104681849","TRINI GARDEN RESTAURANT","Restaurant","3266 LAKE SHORE BLVD W","43.59709","-79.52325","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2020-03-02","M - Minor","Notice to Comply","",""
"10905","10545232","104662319","TRINITY COMMON","Restaurant","303 AUGUSTA AVE","43.65656","-79.40283","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-01-30","M - Minor","Notice to Comply","",""
"10906","9016748","104688059","TRIPLE-TRIPLE PIZZA & CHICKEN","Food Take Out","2639 EGLINTON AVE W","43.68987","-79.47569","Pass","2","","2020-03-11","","","",""
"10907","10517592","104672347","TROPICAL","Food Take Out","199 BAY ST","43.64837","-79.37993","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-02-18","M - Minor","Notice to Comply","",""
"10908","10260331","104645912","TROPICAL JOE'S","Food Take Out","1000 GERRARD ST E, Unit-F1","43.66943","-79.3393","Pass","2","Fail to Produce Valid Food Handlers Certificate              - Sec. 545-157E(17)(c) ","2020-01-08","NA - Not Applicable","Notice to Comply","",""
"10909","10388205","104717905","TROPICAL JOE'S","Restaurant","1530 ALBION RD","43.74177","-79.58461","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-07-15","M - Minor","Notice to Comply","",""
"10910","10433511","104756206","TROPICAL JOE'S","Food Take Out","1571 SANDHURST CRCL","43.80923","-79.26932","Pass","2","","2020-09-24","","","",""
"10911","10577864","104721008","TROPICAL VENUE","Restaurant","1776 ST CLAIR AVE W","43.67414","-79.46148","Pass","2","","2020-07-20","","","",""
"10912","10688402","104655202","TRU TEA","Food Take Out","25 CARLTON ST, Bldg-D","43.66115","-79.38163","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-01-21","M - Minor","Notice to Comply","",""
"10913","10688402","104655202","TRU TEA","Food Take Out","25 CARLTON ST, Bldg-D","43.66115","-79.38163","Pass","3","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2020-01-21","NA - Not Applicable","Notice to Comply","",""
"10914","9016767","104669501","TRUE DAVIDSON ACRES","Nursing Home / Home for the Aged","200 DAWES RD","43.69585","-79.29827","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-02-11","M - Minor","Notice to Comply","",""
"10915","10372018","104645643","TSAA TEA SHOP","Restaurant","412 DANFORTH AVE","43.67788","-79.35138","Pass","2","USE EQUIPMENT NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ","2020-01-07","S - Significant","Corrected During Inspection","",""
"10916","10372018","104645643","TSAA TEA SHOP","Restaurant","412 DANFORTH AVE","43.67788","-79.35138","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-01-07","S - Significant","Corrected During Inspection","",""
"10917","10425269","104708289","TSUI WAH RESTAURANT","Restaurant","3261 KENNEDY RD, Unit-2","43.8174","-79.30399","Pass","2","","2020-06-26","","","",""
"10918","10565349","104647892","TSUJIRI","Food Take Out","143 DUNDAS ST W","43.65518","-79.38533","Pass","2","","2020-01-10","","","",""
"10919","10548830","104670888","TUCK SHOP","Food Take Out","1640 DUPONT ST","43.66483","-79.45553","Pass","2","","2020-02-12","","","",""
"10920","10670484","104707060","TUCK SHOP","Food Take Out","123 LA ROSE AVE, Bldg-0","43.68521","-79.52181","Pass","2","","2020-06-25","","","",""
"10921","10702065","104686813","TUMI DUMPLING HOUSE","Restaurant","2904 DUNDAS ST W","43.66564","-79.46635","Pass","2","","2020-03-09","","","",""
"10922","9016794","104709060","TUNG HING BAKERY","Bakery","1700 WILSON AVE, Unit-191","43.72097","-79.51253","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-06-29","M - Minor","Notice to Comply","",""
"10923","9016794","104709060","TUNG HING BAKERY","Bakery","1700 WILSON AVE, Unit-191","43.72097","-79.51253","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-06-29","M - Minor","Notice to Comply","",""
"10924","10686270","104742071","TUNG HING BAKERY","Bakery","353 BROADVIEW AVE","43.66519","-79.35229","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SINGLE SERVICE TOWELS OR DRYER - SEC. 25(3)(E)   ","2020-08-27","S - Significant","Notice to Comply","",""
"10925","10686270","104742071","TUNG HING BAKERY","Bakery","353 BROADVIEW AVE","43.66519","-79.35229","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-08-27","S - Significant","Notice to Comply","",""
"10926","10686270","104742071","TUNG HING BAKERY","Bakery","353 BROADVIEW AVE","43.66519","-79.35229","Pass","2","Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)","2020-08-27","C - Crucial","Notice to Comply","",""
"10927","10686270","104742071","TUNG HING BAKERY","Bakery","353 BROADVIEW AVE","43.66519","-79.35229","Pass","2","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2020-08-27","M - Minor","Notice to Comply","",""
"10928","10686270","104742123","TUNG HING BAKERY","Bakery","353 BROADVIEW AVE","43.66519","-79.35229","Pass","2","","2020-08-31","","","",""
"10929","10624185","104678950","TUNG HING BAKERY","Bakery","2555 VICTORIA PARK AVE, Unit-16","43.77298","-79.32114","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-02-26","M - Minor","Notice to Comply","",""
"10930","9016805","104687186","TURNING POINT YOUTH SERVICES","Boarding / Lodging Home - Kitchen","95 WELLESLEY ST E","43.66586","-79.37922","Pass","3","FAIL TO REMOVE GARBAGE WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12","2020-03-10","S - Significant","Corrected During Inspection","",""
"10931","10613107","104647100","TURTLE JACKS","Restaurant","925 DIXON RD","43.68623","-79.59633","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2020-02-10","M - Minor","Notice to Comply","",""
"10932","10717166","104764471","TUT'S","Restaurant","567 KING ST W","43.64443","-79.39943","Pass","3","","2020-10-14","","","",""
"10933","10368143","104758510","TWILIGHT FAMILY RESTAURANT & BAR","Restaurant","55 NUGGET AVE, Unit-12","43.79215","-79.25781","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2020-09-29","M - Minor","Notice to Comply","",""
"10934","10368143","104758510","TWILIGHT FAMILY RESTAURANT & BAR","Restaurant","55 NUGGET AVE, Unit-12","43.79215","-79.25781","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-09-29","M - Minor","Notice to Comply","",""
"10935","10689872","104655587","TWIST CATERING","Food Caterer","91 RYLANDER BLVD, Unit-6","43.79776","-79.1526","Pass","2","","2020-01-21","","","",""
"10936","10713978","104747224","TWISTED INDIAN WRAPS","Food Take Out","60 ST CLAIR AVE E","43.68901","-79.39134","Pass","2","","2020-07-06","","","",""
"10937","10715663","104756232","TWO BROTHERS SHAWARMA","Restaurant","2825 DANFORTH AVE","43.6894","-79.29536","Pass","3","","2020-09-24","","","",""
"10938","10431251","104684482","TYCOS/DSC","Cafeteria - Private Access","95 BRIDGELAND AVE","43.72502","-79.46104","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-03-10","M - Minor","Notice to Comply","",""
"10939","10431251","104684482","TYCOS/DSC","Cafeteria - Private Access","95 BRIDGELAND AVE","43.72502","-79.46104","Pass","3","Fail to Post Licence Adjacent to Food Safety Inspection Notice - Sec. 545-157(E)(4) ","2020-03-10","NA - Not Applicable","Notice to Comply","",""
"10940","10431251","104684482","TYCOS/DSC","Cafeteria - Private Access","95 BRIDGELAND AVE","43.72502","-79.46104","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-03-10","M - Minor","Notice to Comply","",""
"10941","10510981","104680803","TZATZIKI MACCHIATO","Restaurant","873 PAPE AVE","43.68377","-79.34643","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-02-28","M - Minor","Notice to Comply","",""
"10942","10510981","104680803","TZATZIKI MACCHIATO","Restaurant","873 PAPE AVE","43.68377","-79.34643","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-02-28","S - Significant","Corrected During Inspection","",""
"10943","10510981","104680803","TZATZIKI MACCHIATO","Restaurant","873 PAPE AVE","43.68377","-79.34643","Pass","3","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SOAP OR DETERGENT - SEC. 24(3)(D)  ","2020-02-28","S - Significant","Corrected During Inspection","",""
"10944","10510981","104680803","TZATZIKI MACCHIATO","Restaurant","873 PAPE AVE","43.68377","-79.34643","Pass","3","SANITIZE UTENSILS IN QUATERNARY AMMONIUM COMPOUND SOLUTION OF LESS THAN 200 P.P.M. - SEC. 19(C) ","2020-02-28","S - Significant","Corrected During Inspection","",""
"10945","10510981","104726145","TZATZIKI MACCHIATO","Restaurant","873 PAPE AVE","43.68377","-79.34643","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-07-28","M - Minor","Notice to Comply","",""
"10946","10531735","104648851","Tagpuan","Food Take Out","707 KENNEDY RD, Unit - 101A","43.72788","-79.2656","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-01-13","M - Minor","Notice to Comply","",""
"10947","10531735","104739240","Tagpuan","Food Take Out","707 KENNEDY RD, Unit - 101A","43.72788","-79.2656","Pass","3","Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)","2020-08-21","C - Crucial","Notice to Comply","",""
"10948","10531735","104739240","Tagpuan","Food Take Out","707 KENNEDY RD, Unit - 101A","43.72788","-79.2656","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-08-21","M - Minor","Notice to Comply","",""
"10949","10531735","104739240","Tagpuan","Food Take Out","707 KENNEDY RD, Unit - 101A","43.72788","-79.2656","Pass","3","Use food equipment not in good repair - Sec.  8(1)(b)  ","2020-08-21","S - Significant","Notice to Comply","",""
"10950","10531735","104739242","Tagpuan","Food Take Out","707 KENNEDY RD, Unit - 101A","43.72788","-79.2656","Pass","3","","2020-08-24","","","",""
"10951","10552994","104683459","Tai Ton Trading Inc.","Food Depot","3441 MCNICOLL AVE","43.8219","-79.25613","Pass","1","","2020-03-04","","","",""
"10952","10569976","104669410","Tajmahal Foods","Supermarket","3214 EGLINTON AVE E","43.74379","-79.2176","Pass","2","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2020-02-11","NA - Not Applicable","Notice to Comply","",""
"10953","10569976","104669410","Tajmahal Foods","Supermarket","3214 EGLINTON AVE E","43.74379","-79.2176","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-02-11","M - Minor","Notice to Comply","",""
"10954","10569976","104669410","Tajmahal Foods","Supermarket","3214 EGLINTON AVE E","43.74379","-79.2176","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2020-02-11","M - Minor","Notice to Comply","",""
"10955","10569976","104736282","Tajmahal Foods","Supermarket","3214 EGLINTON AVE E","43.74379","-79.2176","Pass","2","","2020-08-17","","","",""
"10956","10450767","104779084","Tak Fu Seafood Emperor","Restaurant","633 SILVER STAR BLVD, Unit-102","43.82188","-79.29921","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-10-20","M - Minor","Notice to Comply","",""
"10957","10450767","104779084","Tak Fu Seafood Emperor","Restaurant","633 SILVER STAR BLVD, Unit-102","43.82188","-79.29921","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-10-20","M - Minor","Notice to Comply","",""
"10958","10544275","104670470","Taste of Greek Cuisine","Restaurant","3541 ST CLAIR AVE E","43.71583","-79.26218","Pass","3","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2020-02-12","S - Significant","Corrected During Inspection","",""
"10959","10544275","104670470","Taste of Greek Cuisine","Restaurant","3541 ST CLAIR AVE E","43.71583","-79.26218","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-02-12","M - Minor","Notice to Comply","",""
"10960","10544275","104670470","Taste of Greek Cuisine","Restaurant","3541 ST CLAIR AVE E","43.71583","-79.26218","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-02-12","M - Minor","Notice to Comply","",""
"10961","10495761","104679202","Taste of Mediterranean","Food Court Vendor","2863 ELLESMERE RD, Unit-209B","43.78112","-79.20599","Pass","2","","2020-02-26","","","",""
"10962","10571819","104631473","Tata Hot Pepper Sauce","Restaurant","219 REXLEIGH DR","43.70635","-79.30686","Pass","2","","2020-02-04","","","",""
"10963","10407878","104778349","TenRen's Tearoom","Food Take Out","1800 SHEPPARD AVE E","43.77775","-79.3445","Pass","2","Fail to Post Licence Adjacent to Food Safety Inspection Notice - Sec. 545-157(E)(4) ","2020-11-02","NA - Not Applicable","Notice to Comply","",""
"10964","10407878","104778349","TenRen's Tearoom","Food Take Out","1800 SHEPPARD AVE E","43.77775","-79.3445","Pass","2","Fail to Produce Most Recent Food Safety Inspection Report(s) - Sec. 545-157(E)(5)","2020-11-02","NA - Not Applicable","Notice to Comply","",""
"10965","10652049","104754098","Thai Restaurant","Food Take Out","2480 EGLINTON AVE E, Unit-3-4","43.73495","-79.25962","Pass","3","FAIL TO REMOVE GARBAGE WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12","2020-08-10","S - Significant","Corrected During Inspection","",""
"10966","10652049","104754098","Thai Restaurant","Food Take Out","2480 EGLINTON AVE E, Unit-3-4","43.73495","-79.25962","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-08-10","M - Minor","Notice to Comply","",""
"10967","10436099","104681385","The 10th Bistro & Lounge","Private Club","99 HARBOUR SQ","43.64008","-79.37909","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SOAP OR DETERGENT - SEC. 24(3)(D)  ","2020-03-10","S - Significant","Corrected During Inspection","",""
"10968","10436099","104681385","The 10th Bistro & Lounge","Private Club","99 HARBOUR SQ","43.64008","-79.37909","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-03-10","M - Minor","Notice to Comply","",""
"10969","10436099","104681385","The 10th Bistro & Lounge","Private Club","99 HARBOUR SQ","43.64008","-79.37909","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-03-10","M - Minor","Notice to Comply","",""
"10970","10609154","104649995","The Alley","Food Take Out","3260 MIDLAND AVE, Unit-F107","43.80472","-79.2886","Pass","2","","2020-01-14","","","",""
"10971","10498786","104707296","The Avenue Restaurant and Lounge","Restaurant","1085 BELLAMY RD N, Unit-4","43.77565","-79.24134","Pass","2","","2020-06-25","","","",""
"10972","10498786","104758583","The Avenue Restaurant and Lounge","Restaurant","1085 BELLAMY RD N, Unit-4","43.77565","-79.24134","Pass","2","","2020-09-29","","","",""
"10973","10549454","104669925","The Birchcliff","Food Take Out","1666 KINGSTON RD","43.69182","-79.26453","Pass","2","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2020-02-11","S - Significant","Corrected During Inspection","",""
"10974","10687872","104651897","The Burger Alley","Restaurant","51 LEBOVIC AVE, - B104","43.72273","-79.28921","Pass","1","","2020-02-06","","","",""
"10975","10675216","104779178","The Chinese Block","Restaurant","3272 MIDLAND AVE, Unit-B120","43.80493","-79.29029","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-10-15","M - Minor","Notice to Comply","",""
